model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
cnn,k5,r6,2,G,0.15705058
cnn,k5,r6,3,E,0.15552501
cnn,k5,r6,3,F,0.16044258
cnn,k5,r6,3,C,0.1587892
cnn,k5,r6,3,D,0.15916333
cnn,k5,r6,3,G,0.15800904
cnn,k5,r6,4,E,0.15713085
cnn,k5,r6,4,F,0.15763146
cnn,k5,r6,4,C,0.15851134
cnn,k5,r6,4,D,0.15804416
cnn,k5,r6,4,G,0.1573045
cnn,k5,r6,5,E,0.15813966
cnn,k5,r6,5,F,0.16035777
cnn,k5,r6,5,C,0.1582277
cnn,k5,r6,5,D,0.15820928
cnn,k5,r6,5,G,0.15871668
cnn,k5,r4,0,E,0.15942545
cnn,k5,r4,0,F,0.16147026
cnn,k5,r4,0,C,0.16103543
cnn,k5,r4,0,D,0.15980394
cnn,k5,r4,0,G,0.16003047
cnn,k5,r4,1,E,0.16073537
cnn,k5,r4,1,F,0.15841402
cnn,k5,r4,1,C,0.15994869
cnn,k5,r4,1,D,0.15842307
cnn,k5,r4,1,G,0.15803449
cnn,k5,r4,2,E,0.1603701
cnn,k5,r4,2,F,0.16059609
cnn,k5,r4,2,C,0.16320446
cnn,k5,r4,2,D,0.16092989
cnn,k5,r4,2,G,0.16199131
cnn,k5,r4,3,E,0.15945755
cnn,k5,r4,3,F,0.16036773
cnn,k5,r4,3,C,0.16043201
cnn,k5,r4,3,D,0.15953422
cnn,k5,r4,3,G,0.16055723
cnn,k5,r4,4,E,0.15812269
cnn,k5,r4,4,F,0.15791483
cnn,k5,r4,4,C,0.16161782
cnn,k5,r4,4,D,0.15885684
cnn,k5,r4,4,G,0.16087288
cnn,k5,r4,5,E,0.16325611
cnn,k5,r4,5,F,0.1608094
cnn,k5,r4,5,C,0.16247854
cnn,k5,r4,5,D,0.1597529
cnn,k5,r4,5,G,0.16157734
gb,k0,r0,0,E,0.033321153
gb,k0,r0,0,F,0.0009059278
gb,k0,r0,0,C,0.029822513
gb,k0,r0,0,D,0.113561615
gb,k0,r0,0,G,0.09997083
gb,k0,r0,1,E,0.17604595
gb,k0,r0,1,F,0.02096456
gb,k0,r0,1,C,0.14656663
gb,k0,r0,1,D,0.037673164
gb,k0,r0,1,G,0.1219203
gb,k0,r0,2,E,0.023225624
gb,k0,r0,2,F,0.011164569
gb,k0,r0,2,C,0.09611891
gb,k0,r0,2,D,0.08424418
gb,k0,r0,2,G,0.07068165
gb,k0,r0,3,E,0.03369187
gb,k0,r0,3,F,0.011814398
gb,k0,r0,3,C,0.029885465
gb,k0,r0,3,D,0.08534302
gb,k0,r0,3,G,0.089679465
gb,k0,r0,4,E,0.0103435125
gb,k0,r0,4,F,0.122210406
gb,k0,r0,4,C,0.019630793
gb,k0,r0,4,D,0.0077043874
gb,k0,r0,4,G,0.13756621
gb,k0,r0,5,E,0.016521301
gb,k0,r0,5,F,0.058761384
gb,k0,r0,5,C,0.0057224794
gb,k0,r0,5,D,0.020496713
gb,k0,r0,5,G,0.12907268
gb,k0,r5,0,E,0.20926572
gb,k0,r5,0,F,0.13767095
gb,k0,r5,0,C,0.065953836
gb,k0,r5,0,D,0.018516796
gb,k0,r5,0,G,0.026887167
gb,k0,r5,1,E,0.103807
gb,k0,r5,1,F,0.083634384
gb,k0,r5,1,C,0.15820572
gb,k0,r5,1,D,0.0007388553
gb,k0,r5,1,G,0.080022685
gb,k0,r5,2,E,0.03706935
gb,k0,r5,2,F,0.057612713
gb,k0,r5,2,C,0.018834224
gb,k0,r5,2,D,0.0026267162
gb,k0,r5,2,G,0.0884459
gb,k0,r5,3,E,0.10333085
gb,k0,r5,3,F,0.07708268
gb,k0,r5,3,C,0.097211346
gb,k0,r5,3,D,0.16658758
gb,k0,r5,3,G,0.10435043
gb,k0,r5,4,E,0.008586517
gb,k0,r5,4,F,0.0071242736
gb,k0,r5,4,C,0.026050717
gb,k0,r5,4,D,0.13546696
gb,k0,r5,4,G,0.012230428
gb,k0,r5,5,E,0.017312061
gb,k0,r5,5,F,0.06437873
gb,k0,r5,5,C,0.03099595
gb,k0,r5,5,D,0.04597736
gb,k0,r5,5,G,0.107806295
gb,k0,r6,0,E,0.13148381
gb,k0,r6,0,F,0.018978441
gb,k0,r6,0,C,0.049720168
gb,k0,r6,0,D,0.058258403
gb,k0,r6,0,G,0.0003021555
gb,k0,r6,1,E,0.008547694
gb,k0,r6,1,F,0.01722625
gb,k0,r6,1,C,0.08781884
gb,k0,r6,1,D,0.06583562
gb,k0,r6,1,G,0.13637103
gb,k0,r6,2,E,3.5414512e-05
gb,k0,r6,2,F,0.08763305
gb,k0,r6,2,C,0.18801641
gb,k0,r6,2,D,0.12751746
gb,k0,r6,2,G,0.11889264
gb,k0,r6,3,E,0.13864918
gb,k0,r6,3,F,0.08303561
gb,k0,r6,3,C,0.13616036
gb,k0,r6,3,D,0.15027681
gb,k0,r6,3,G,0.0148428455
gb,k0,r6,4,E,0.07746369
gb,k0,r6,4,F,0.0032816776
gb,k0,r6,4,C,0.11486473
gb,k0,r6,4,D,0.12526044
gb,k0,r6,4,G,0.14234586
gb,k0,r6,5,E,0.011696366
gb,k0,r6,5,F,0.09058597
gb,k0,r6,5,C,0.00082959386
gb,k0,r6,5,D,0.07446305
gb,k0,r6,5,G,0.028331894
gb,k0,r4,0,E,0.031086477
gb,k0,r4,0,F,0.08901338
gb,k0,r4,0,C,0.032262083
gb,k0,r4,0,D,0.04232037
gb,k0,r4,0,G,0.087184906
gb,k0,r4,1,E,0.09087613
gb,k0,r4,1,F,0.11507605
gb,k0,r4,1,C,0.18132819
gb,k0,r4,1,D,0.017186211
gb,k0,r4,1,G,0.054427084
gb,k0,r4,2,E,0.07103872
gb,k0,r4,2,F,0.07341272
gb,k0,r4,2,C,0.050104234
gb,k0,r4,2,D,0.085438356
gb,k0,r4,2,G,0.025826493
gb,k0,r4,3,E,0.10029189
gb,k0,r4,3,F,0.005446962
gb,k0,r4,3,C,0.05855532
gb,k0,r4,3,D,0.16317853
gb,k0,r4,3,G,0.045568902
gb,k0,r4,4,E,0.13144732
gb,k0,r4,4,F,0.13490942
gb,k0,r4,4,C,0.024949523
gb,k0,r4,4,D,0.07381185
gb,k0,r4,4,G,0.13250613
gb,k0,r4,5,E,0.090680376
gb,k0,r4,5,F,0.13541605
gb,k0,r4,5,C,0.0410146
gb,k0,r4,5,D,0.025168866
gb,k0,r4,5,G,0.123756126
gb,k1,r0,0,E,0.072474636
gb,k1,r0,0,F,0.07904756
gb,k1,r0,0,C,0.06898957
gb,k1,r0,0,D,0.06262658
gb,k1,r0,0,G,0.07207204
gb,k1,r0,1,E,0.10957023
gb,k1,r0,1,F,0.11089169
gb,k1,r0,1,C,0.099944234
gb,k1,r0,1,D,0.11134657
gb,k1,r0,1,G,0.14252236
gb,k1,r0,2,E,0.054089386
gb,k1,r0,2,F,0.09624714
gb,k1,r0,2,C,0.06971639
gb,k1,r0,2,D,0.10765084
gb,k1,r0,2,G,0.052148893
gb,k1,r0,3,E,0.14587365
gb,k1,r0,3,F,0.10912472
gb,k1,r0,3,C,0.15471792
gb,k1,r0,3,D,0.118994206
gb,k1,r0,3,G,0.11034477
gb,k1,r0,4,E,0.058726355
gb,k1,r0,4,F,0.06343503
gb,k1,r0,4,C,0.06806648
gb,k1,r0,4,D,0.043095544
gb,k1,r0,4,G,0.023189116
gb,k1,r0,5,E,0.10888051
gb,k1,r0,5,F,0.06615981
gb,k1,r0,5,C,0.078429975
gb,k1,r0,5,D,0.12869467
gb,k1,r0,5,G,0.09108585
gb,k1,r5,0,E,0.05193445
gb,k1,r5,0,F,0.07497459
gb,k1,r5,0,C,0.04848569
gb,k1,r5,0,D,0.039976567
gb,k1,r5,0,G,0.050787468
gb,k1,r5,1,E,0.071880594
gb,k1,r5,1,F,0.08298298
gb,k1,r5,1,C,0.1001442
gb,k1,r5,1,D,0.063869536
gb,k1,r5,1,G,0.08377194
gb,k1,r5,2,E,0.080608204
gb,k1,r5,2,F,0.1069403
gb,k1,r5,2,C,0.07927193
gb,k1,r5,2,D,0.080494195
gb,k1,r5,2,G,0.10071005
gb,k1,r5,3,E,0.102472074
gb,k1,r5,3,F,0.074084766
gb,k1,r5,3,C,0.09759834
gb,k1,r5,3,D,0.095189616
gb,k1,r5,3,G,0.110313125
gb,k1,r5,4,E,0.13408011
gb,k1,r5,4,F,0.1764243
gb,k1,r5,4,C,0.116252795
gb,k1,r5,4,D,0.10242636
gb,k1,r5,4,G,0.14404911
gb,k1,r5,5,E,0.10770768
gb,k1,r5,5,F,0.07470082
gb,k1,r5,5,C,0.088506095
gb,k1,r5,5,D,0.070225455
gb,k1,r5,5,G,0.09884234
gb,k1,r6,0,E,0.09100707
gb,k1,r6,0,F,0.12786052
gb,k1,r6,0,C,0.1357587
gb,k1,r6,0,D,0.13494647
gb,k1,r6,0,G,0.083543375
gb,k1,r6,1,E,0.06264669
gb,k1,r6,1,F,0.07342528
gb,k1,r6,1,C,0.05338197
gb,k1,r6,1,D,0.060784437
gb,k1,r6,1,G,0.050696306
gb,k1,r6,2,E,0.09518846
gb,k1,r6,2,F,0.10247735
gb,k1,r6,2,C,0.07107714
gb,k1,r6,2,D,0.13042106
gb,k1,r6,2,G,0.07982081
gb,k1,r6,3,E,0.07931938
gb,k1,r6,3,F,0.13950396
gb,k1,r6,3,C,0.12396603
gb,k1,r6,3,D,0.1266287
gb,k1,r6,3,G,0.13473175
gb,k1,r6,4,E,0.06478154
gb,k1,r6,4,F,0.040970616
gb,k1,r6,4,C,0.06601004
gb,k1,r6,4,D,0.08117121
gb,k1,r6,4,G,0.05470313
gb,k1,r6,5,E,0.115785256
gb,k1,r6,5,F,0.077410236
gb,k1,r6,5,C,0.07092183
gb,k1,r6,5,D,0.09554918
gb,k1,r6,5,G,0.078708366
gb,k1,r4,0,E,0.1031584
gb,k1,r4,0,F,0.07731339
gb,k1,r4,0,C,0.096530855
gb,k1,r4,0,D,0.10950439
gb,k1,r4,0,G,0.07805915
gb,k1,r4,1,E,0.09974513
gb,k1,r4,1,F,0.13470794
gb,k1,r4,1,C,0.10676661
gb,k1,r4,1,D,0.13634244
gb,k1,r4,1,G,0.12712188
gb,k1,r4,2,E,0.053323314
gb,k1,r4,2,F,0.07492434
gb,k1,r4,2,C,0.082977705
gb,k1,r4,2,D,0.061289232
gb,k1,r4,2,G,0.07676639
gb,k1,r4,3,E,0.07650548
gb,k1,r4,3,F,0.04344239
gb,k1,r4,3,C,0.065130465
gb,k1,r4,3,D,0.056157045
gb,k1,r4,3,G,0.061077468
gb,k1,r4,4,E,0.110554904
gb,k1,r4,4,F,0.14339899
gb,k1,r4,4,C,0.18929905
gb,k1,r4,4,D,0.1934212
gb,k1,r4,4,G,0.16645493
gb,k1,r4,5,E,0.13419217
gb,k1,r4,5,F,0.058109
gb,k1,r4,5,C,0.075272515
gb,k1,r4,5,D,0.09539128
gb,k1,r4,5,G,0.10996454
gb,k2,r0,0,E,0.13877743
gb,k2,r0,0,F,0.13661143
gb,k2,r0,0,C,0.1376478
gb,k2,r0,0,D,0.12849073
gb,k2,r0,0,G,0.14026684
gb,k2,r0,1,E,0.11307411
gb,k2,r0,1,F,0.1095315
gb,k2,r0,1,C,0.12434921
gb,k2,r0,1,D,0.12287307
gb,k2,r0,1,G,0.12958996
gb,k2,r0,2,E,0.099254355
gb,k2,r0,2,F,0.09909557
gb,k2,r0,2,C,0.09641168
gb,k2,r0,2,D,0.09321973
gb,k2,r0,2,G,0.092354104
gb,k2,r0,3,E,0.13602224
gb,k2,r0,3,F,0.11447654
gb,k2,r0,3,C,0.107168116
gb,k2,r0,3,D,0.11545734
gb,k2,r0,3,G,0.14479113
gb,k2,r0,4,E,0.09108577
gb,k2,r0,4,F,0.086877756
gb,k2,r0,4,C,0.091459736
gb,k2,r0,4,D,0.08470762
gb,k2,r0,4,G,0.07962354
gb,k2,r0,5,E,0.14845192
gb,k2,r0,5,F,0.12330016
gb,k2,r0,5,C,0.13966073
gb,k2,r0,5,D,0.15001054
gb,k2,r0,5,G,0.14063092
gb,k2,r5,0,E,0.13477527
gb,k2,r5,0,F,0.1427865
gb,k2,r5,0,C,0.13085921
gb,k2,r5,0,D,0.13889259
gb,k2,r5,0,G,0.14099532
gb,k2,r5,1,E,0.09865984
gb,k2,r5,1,F,0.11224351
gb,k2,r5,1,C,0.09867181
gb,k2,r5,1,D,0.10684088
gb,k2,r5,1,G,0.091497354
gb,k2,r5,2,E,0.1335074
gb,k2,r5,2,F,0.1274666
gb,k2,r5,2,C,0.13000317
gb,k2,r5,2,D,0.13139996
gb,k2,r5,2,G,0.13760364
gb,k2,r5,3,E,0.11933337
gb,k2,r5,3,F,0.11911115
gb,k2,r5,3,C,0.10923367
gb,k2,r5,3,D,0.11331454
gb,k2,r5,3,G,0.12545933
gb,k2,r5,4,E,0.10261356
gb,k2,r5,4,F,0.09334497
gb,k2,r5,4,C,0.10207109
gb,k2,r5,4,D,0.09424279
gb,k2,r5,4,G,0.0957691
gb,k2,r5,5,E,0.11243436
gb,k2,r5,5,F,0.11473139
gb,k2,r5,5,C,0.10743258
gb,k2,r5,5,D,0.106540866
gb,k2,r5,5,G,0.124353506
gb,k2,r6,0,E,0.09463264
gb,k2,r6,0,F,0.095012836
gb,k2,r6,0,C,0.09688755
gb,k2,r6,0,D,0.0926736
gb,k2,r6,0,G,0.08806976
gb,k2,r6,1,E,0.13746136
gb,k2,r6,1,F,0.1612443
gb,k2,r6,1,C,0.13830064
gb,k2,r6,1,D,0.14484482
gb,k2,r6,1,G,0.15062463
gb,k2,r6,2,E,0.11518956
gb,k2,r6,2,F,0.12077733
gb,k2,r6,2,C,0.12214079
gb,k2,r6,2,D,0.107982695
gb,k2,r6,2,G,0.13172099
gb,k2,r6,3,E,0.09952985
gb,k2,r6,3,F,0.11196777
gb,k2,r6,3,C,0.091464244
gb,k2,r6,3,D,0.10064931
gb,k2,r6,3,G,0.09642524
gb,k2,r6,4,E,0.08267517
gb,k2,r6,4,F,0.078748204
gb,k2,r6,4,C,0.078543894
gb,k2,r6,4,D,0.06736592
gb,k2,r6,4,G,0.07350801
gb,k2,r6,5,E,0.14590803
gb,k2,r6,5,F,0.1383519
gb,k2,r6,5,C,0.16783874
gb,k2,r6,5,D,0.16749065
gb,k2,r6,5,G,0.16087328
gb,k2,r4,0,E,0.15536964
gb,k2,r4,0,F,0.16401389
gb,k2,r4,0,C,0.16767648
gb,k2,r4,0,D,0.15664569
gb,k2,r4,0,G,0.17385076
gb,k2,r4,1,E,0.099364966
gb,k2,r4,1,F,0.08226561
gb,k2,r4,1,C,0.09261873
gb,k2,r4,1,D,0.1024604
gb,k2,r4,1,G,0.077354595
gb,k2,r4,2,E,0.08852897
gb,k2,r4,2,F,0.09278736
gb,k2,r4,2,C,0.095003754
gb,k2,r4,2,D,0.086686015
gb,k2,r4,2,G,0.08185855
gb,k2,r4,3,E,0.14571239
gb,k2,r4,3,F,0.13450453
gb,k2,r4,3,C,0.12550269
gb,k2,r4,3,D,0.12978366
gb,k2,r4,3,G,0.13629119
gb,k2,r4,4,E,0.066129506
gb,k2,r4,4,F,0.05859176
gb,k2,r4,4,C,0.06306026
gb,k2,r4,4,D,0.06725483
gb,k2,r4,4,G,0.05965517
gb,k2,r4,5,E,0.12695363
gb,k2,r4,5,F,0.121760905
gb,k2,r4,5,C,0.108473025
gb,k2,r4,5,D,0.12553114
gb,k2,r4,5,G,0.119302206
gb,k3,r0,0,E,0.09097365
gb,k3,r0,0,F,0.0889914
gb,k3,r0,0,C,0.09164093
gb,k3,r0,0,D,0.09267289
gb,k3,r0,0,G,0.091169536
gb,k3,r0,1,E,0.15226516
gb,k3,r0,1,F,0.15505579
gb,k3,r0,1,C,0.15622042
gb,k3,r0,1,D,0.15431005
gb,k3,r0,1,G,0.16133824
gb,k3,r0,2,E,0.10952197
gb,k3,r0,2,F,0.111694574
gb,k3,r0,2,C,0.11087183
gb,k3,r0,2,D,0.11016418
gb,k3,r0,2,G,0.11734483
gb,k3,r0,3,E,0.13755172
gb,k3,r0,3,F,0.14151023
gb,k3,r0,3,C,0.1350093
gb,k3,r0,3,D,0.1464679
gb,k3,r0,3,G,0.14208008
gb,k3,r0,4,E,0.13618466
gb,k3,r0,4,F,0.13631399
gb,k3,r0,4,C,0.1423463
gb,k3,r0,4,D,0.14193022
gb,k3,r0,4,G,0.14043754
gb,k3,r0,5,E,0.10731495
gb,k3,r0,5,F,0.115850724
gb,k3,r0,5,C,0.11036955
gb,k3,r0,5,D,0.10495051
gb,k3,r0,5,G,0.1077522
gb,k3,r5,0,E,0.12900586
gb,k3,r5,0,F,0.13300303
gb,k3,r5,0,C,0.12328687
gb,k3,r5,0,D,0.12935369
gb,k3,r5,0,G,0.12583572
gb,k3,r5,1,E,0.14720415
gb,k3,r5,1,F,0.14670463
gb,k3,r5,1,C,0.14286245
gb,k3,r5,1,D,0.14959389
gb,k3,r5,1,G,0.14465357
gb,k3,r5,2,E,0.0911612
gb,k3,r5,2,F,0.090675354
gb,k3,r5,2,C,0.09410321
gb,k3,r5,2,D,0.09101309
gb,k3,r5,2,G,0.09500237
gb,k3,r5,3,E,0.10872602
gb,k3,r5,3,F,0.10923587
gb,k3,r5,3,C,0.11386125
gb,k3,r5,3,D,0.10819818
gb,k3,r5,3,G,0.11360193
gb,k3,r5,4,E,0.14493269
gb,k3,r5,4,F,0.14507622
gb,k3,r5,4,C,0.14172003
gb,k3,r5,4,D,0.14364411
gb,k3,r5,4,G,0.15158056
gb,k3,r5,5,E,0.13920385
gb,k3,r5,5,F,0.14080767
gb,k3,r5,5,C,0.13499677
gb,k3,r5,5,D,0.14208278
gb,k3,r5,5,G,0.13352957
gb,k3,r6,0,E,0.11813042
gb,k3,r6,0,F,0.12669839
gb,k3,r6,0,C,0.121520884
gb,k3,r6,0,D,0.12868898
gb,k3,r6,0,G,0.124402404
gb,k3,r6,1,E,0.10162495
gb,k3,r6,1,F,0.11003372
gb,k3,r6,1,C,0.10379418
gb,k3,r6,1,D,0.10315618
gb,k3,r6,1,G,0.108725436
gb,k3,r6,2,E,0.1296707
gb,k3,r6,2,F,0.12994179
gb,k3,r6,2,C,0.12067155
gb,k3,r6,2,D,0.124747604
gb,k3,r6,2,G,0.12589344
gb,k3,r6,3,E,0.12344046
gb,k3,r6,3,F,0.12201211
gb,k3,r6,3,C,0.12753512
gb,k3,r6,3,D,0.123470664
gb,k3,r6,3,G,0.12757793
gb,k3,r6,4,E,0.1191421
gb,k3,r6,4,F,0.12462408
gb,k3,r6,4,C,0.12587795
gb,k3,r6,4,D,0.11854388
gb,k3,r6,4,G,0.11850432
gb,k3,r6,5,E,0.14260612
gb,k3,r6,5,F,0.13641131
gb,k3,r6,5,C,0.13533634
gb,k3,r6,5,D,0.13375689
gb,k3,r6,5,G,0.14260349
gb,k3,r4,0,E,0.13025202
gb,k3,r4,0,F,0.122218914
gb,k3,r4,0,C,0.12678258
gb,k3,r4,0,D,0.13468003
gb,k3,r4,0,G,0.12959614
gb,k3,r4,1,E,0.09235705
gb,k3,r4,1,F,0.09250446
gb,k3,r4,1,C,0.084659085
gb,k3,r4,1,D,0.09572091
gb,k3,r4,1,G,0.09022319
gb,k3,r4,2,E,0.1456046
gb,k3,r4,2,F,0.14478931
gb,k3,r4,2,C,0.14858373
gb,k3,r4,2,D,0.14342071
gb,k3,r4,2,G,0.14471959
gb,k3,r4,3,E,0.11298052
gb,k3,r4,3,F,0.11431519
gb,k3,r4,3,C,0.119852625
gb,k3,r4,3,D,0.120938316
gb,k3,r4,3,G,0.109653
gb,k3,r4,4,E,0.13553265
gb,k3,r4,4,F,0.1334711
gb,k3,r4,4,C,0.12928748
gb,k3,r4,4,D,0.12990849
gb,k3,r4,4,G,0.12536594
gb,k3,r4,5,E,0.16136386
gb,k3,r4,5,F,0.15777156
gb,k3,r4,5,C,0.16341683
gb,k3,r4,5,D,0.16510154
gb,k3,r4,5,G,0.15303686
gb,k4,r0,0,E,0.15315954
gb,k4,r0,0,F,0.15176724
gb,k4,r0,0,C,0.15333271
gb,k4,r0,0,D,0.15683833
gb,k4,r0,0,G,0.15339124
gb,k4,r0,1,E,0.14143422
gb,k4,r0,1,F,0.14165804
gb,k4,r0,1,C,0.13751301
gb,k4,r0,1,D,0.14150539
gb,k4,r0,1,G,0.14305468
gb,k4,r0,2,E,0.12433119
gb,k4,r0,2,F,0.12740548
gb,k4,r0,2,C,0.12596503
gb,k4,r0,2,D,0.12622356
gb,k4,r0,2,G,0.1279358
gb,k4,r0,3,E,0.12549894
gb,k4,r0,3,F,0.12810574
gb,k4,r0,3,C,0.12609401
gb,k4,r0,3,D,0.12383191
gb,k4,r0,3,G,0.1271665
gb,k4,r0,4,E,0.153982
gb,k4,r0,4,F,0.15323386
gb,k4,r0,4,C,0.15389088
gb,k4,r0,4,D,0.15313567
gb,k4,r0,4,G,0.15627757
gb,k4,r0,5,E,0.13749194
gb,k4,r0,5,F,0.14241926
gb,k4,r0,5,C,0.14153613
gb,k4,r0,5,D,0.13905703
gb,k4,r0,5,G,0.14221583
gb,k4,r5,0,E,0.1500247
gb,k4,r5,0,F,0.14862189
gb,k4,r5,0,C,0.1489636
gb,k4,r5,0,D,0.15044516
gb,k4,r5,0,G,0.15000089
gb,k4,r5,1,E,0.14908895
gb,k4,r5,1,F,0.14724816
gb,k4,r5,1,C,0.14900237
gb,k4,r5,1,D,0.14777815
gb,k4,r5,1,G,0.1498048
gb,k4,r5,2,E,0.16426058
gb,k4,r5,2,F,0.16517843
gb,k4,r5,2,C,0.16324463
gb,k4,r5,2,D,0.16185604
gb,k4,r5,2,G,0.1629609
gb,k4,r5,3,E,0.13476902
gb,k4,r5,3,F,0.13188878
gb,k4,r5,3,C,0.1360496
gb,k4,r5,3,D,0.13543259
gb,k4,r5,3,G,0.13750103
gb,k4,r5,4,E,0.14875731
gb,k4,r5,4,F,0.14669737
gb,k4,r5,4,C,0.1502026
gb,k4,r5,4,D,0.14977372
gb,k4,r5,4,G,0.14909688
gb,k4,r5,5,E,0.15272835
gb,k4,r5,5,F,0.15078707
gb,k4,r5,5,C,0.15015459
gb,k4,r5,5,D,0.14746885
gb,k4,r5,5,G,0.14952756
gb,k4,r6,0,E,0.14225419
gb,k4,r6,0,F,0.14732099
gb,k4,r6,0,C,0.14568083
gb,k4,r6,0,D,0.14739306
gb,k4,r6,0,G,0.14558353
gb,k4,r6,1,E,0.15749858
gb,k4,r6,1,F,0.15829417
gb,k4,r6,1,C,0.15889513
gb,k4,r6,1,D,0.15651314
gb,k4,r6,1,G,0.1633927
gb,k4,r6,2,E,0.1450586
gb,k4,r6,2,F,0.14469294
gb,k4,r6,2,C,0.14503947
gb,k4,r6,2,D,0.14444378
gb,k4,r6,2,G,0.14836353
gb,k4,r6,3,E,0.16051766
gb,k4,r6,3,F,0.15612212
gb,k4,r6,3,C,0.160447
gb,k4,r6,3,D,0.15733317
gb,k4,r6,3,G,0.15903577
gb,k4,r6,4,E,0.11290211
gb,k4,r6,4,F,0.11243097
gb,k4,r6,4,C,0.10988129
gb,k4,r6,4,D,0.112209626
gb,k4,r6,4,G,0.111073986
gb,k4,r6,5,E,0.14817894
gb,k4,r6,5,F,0.14764935
gb,k4,r6,5,C,0.14824317
gb,k4,r6,5,D,0.14525987
gb,k4,r6,5,G,0.14633755
gb,k4,r4,0,E,0.14169563
gb,k4,r4,0,F,0.14176972
gb,k4,r4,0,C,0.13875227
gb,k4,r4,0,D,0.14380376
gb,k4,r4,0,G,0.13941629
gb,k4,r4,1,E,0.13076578
gb,k4,r4,1,F,0.12968414
gb,k4,r4,1,C,0.1298649
gb,k4,r4,1,D,0.12961715
gb,k4,r4,1,G,0.12488993
gb,k4,r4,2,E,0.15667216
gb,k4,r4,2,F,0.15440327
gb,k4,r4,2,C,0.15591712
gb,k4,r4,2,D,0.15364446
gb,k4,r4,2,G,0.15482123
gb,k4,r4,3,E,0.15181711
gb,k4,r4,3,F,0.1565644
gb,k4,r4,3,C,0.15350787
gb,k4,r4,3,D,0.15862757
gb,k4,r4,3,G,0.15486282
gb,k4,r4,4,E,0.12724993
gb,k4,r4,4,F,0.12564297
gb,k4,r4,4,C,0.1267459
gb,k4,r4,4,D,0.12667933
gb,k4,r4,4,G,0.12617344
gb,k4,r4,5,E,0.14307721
gb,k4,r4,5,F,0.14553156
gb,k4,r4,5,C,0.14041628
gb,k4,r4,5,D,0.13956887
gb,k4,r4,5,G,0.14162238
gb,k5,r0,0,E,0.15717486
gb,k5,r0,0,F,0.1574875
gb,k5,r0,0,C,0.15553632
gb,k5,r0,0,D,0.15732656
gb,k5,r0,0,G,0.15808539
gb,k5,r0,1,E,0.15573877
gb,k5,r0,1,F,0.15396504
gb,k5,r0,1,C,0.15664808
gb,k5,r0,1,D,0.15463153
gb,k5,r0,1,G,0.15543249
gb,k5,r0,2,E,0.15669744
gb,k5,r0,2,F,0.15674774
gb,k5,r0,2,C,0.15803301
gb,k5,r0,2,D,0.15675612
gb,k5,r0,2,G,0.15939766
gb,k5,r0,3,E,0.15735409
gb,k5,r0,3,F,0.15764879
gb,k5,r0,3,C,0.15512042
gb,k5,r0,3,D,0.15759604
gb,k5,r0,3,G,0.15667509
gb,k5,r0,4,E,0.15631898
gb,k5,r0,4,F,0.15830469
gb,k5,r0,4,C,0.15687385
gb,k5,r0,4,D,0.15858613
gb,k5,r0,4,G,0.15619813
gb,k5,r0,5,E,0.1558392
gb,k5,r0,5,F,0.15701821
gb,k5,r0,5,C,0.15719517
gb,k5,r0,5,D,0.15809567
gb,k5,r0,5,G,0.15801354
gb,k5,r5,0,E,0.16415708
gb,k5,r5,0,F,0.16695975
gb,k5,r5,0,C,0.16485131
gb,k5,r5,0,D,0.16322483
gb,k5,r5,0,G,0.16201352
gb,k5,r5,1,E,0.16174509
gb,k5,r5,1,F,0.16384435
gb,k5,r5,1,C,0.16394417
gb,k5,r5,1,D,0.16525127
gb,k5,r5,1,G,0.16225235
gb,k5,r5,2,E,0.16533077
gb,k5,r5,2,F,0.16480541
gb,k5,r5,2,C,0.16269039
gb,k5,r5,2,D,0.16244838
gb,k5,r5,2,G,0.1644452
gb,k5,r5,3,E,0.16377246
gb,k5,r5,3,F,0.16314065
gb,k5,r5,3,C,0.16210265
gb,k5,r5,3,D,0.16548887
gb,k5,r5,3,G,0.16418588
gb,k5,r5,4,E,0.16510412
gb,k5,r5,4,F,0.16442256
gb,k5,r5,4,C,0.16272724
gb,k5,r5,4,D,0.16523066
gb,k5,r5,4,G,0.16564573
gb,k5,r5,5,E,0.16062114
gb,k5,r5,5,F,0.16004857
gb,k5,r5,5,C,0.16362005
gb,k5,r5,5,D,0.16218643
gb,k5,r5,5,G,0.16317666
gb,k5,r6,0,E,0.15880866
gb,k5,r6,0,F,0.15812626
gb,k5,r6,0,C,0.16052163
gb,k5,r6,0,D,0.15999271
gb,k5,r6,0,G,0.1606953
gb,k5,r6,1,E,0.15847407
gb,k5,r6,1,F,0.15837145
gb,k5,r6,1,C,0.15900068
gb,k5,r6,1,D,0.16106898
gb,k5,r6,1,G,0.15765725
gb,k5,r6,2,E,0.15853973
gb,k5,r6,2,F,0.1571785
gb,k5,r6,2,C,0.15805292
gb,k5,r6,2,D,0.1560276
gb,k5,r6,2,G,0.15705058
gb,k5,r6,3,E,0.15552501
gb,k5,r6,3,F,0.16044258
gb,k5,r6,3,C,0.1587892
gb,k5,r6,3,D,0.15916333
gb,k5,r6,3,G,0.15800904
gb,k5,r6,4,E,0.15713085
gb,k5,r6,4,F,0.15763146
gb,k5,r6,4,C,0.15851134
gb,k5,r6,4,D,0.15804416
gb,k5,r6,4,G,0.1573045
gb,k5,r6,5,E,0.15813966
